timestamp,Basel Temperature [2 m elevation corrected],Basel Wind Speed [10 m],Basel Wind Direction [10 m],Basel UV Radiation
20220508T0200,11.520246,4.6938257,32.47119,0
20220508T0300,10.880245,4.3349743,41.63353,0
20220508T0400,10.180245,4.3349743,41.63353,0
20220508T0500,9.390245,5.3999996,53.130096,0
20220508T0600,8.900246,5.6233797,50.194427,0
20220508T0700,9.720245,5.3517847,47.726303,3.66
20220508T0800,11.920245,5.315336,28.30075,15.78
20220508T0900,14.180245,5.692099,34.69516,33.52
20220508T1000,15.930245,7.289445,32.905228,47.87
20220508T1100,17.460245,11.457958,46.27301,58.86
20220508T1200,18.450245,11.435313,28.178574,77.84
20220508T1300,19.460245,12.7279215,28.739777,65.38
20220508T1400,19.560246,13.363711,27.255325,74.92
20220508T1500,19.730246,13.237039,22.380127,72.71
20220508T1600,19.900246,12.594856,30.963745,64.08
20220508T1700,19.790245,11.681987,33.690063,56.66
20220508T1800,19.730246,9.290511,35.53766,39.53
20220508T1900,19.520245,6.489992,19.440033,20.02
20220508T2000,18.300245,6.162207,6.7098236,9.67
20220508T2100,16.920246,6.489992,19.440033,1.93
20220508T2200,16.520247,6.439876,26.565033,0
20220508T2300,15.270246,6.489992,33.690063,0
20220509T0000,13.760245,6.792466,32.005356,0
20220509T0100,12.440246,6.3690495,47.29059,0
20220509T0200,11.620245,7.289444,20.224854,0
20220509T0300,11.520246,6.12,28.07248,0
20220509T0400,11.830245,6.4096174,51.842773,0
20220509T0500,12.900246,6.297428,59.036255,0
20220509T0600,13.0602455,5.495161,58.392494,0
20220509T0700,12.420245,3.096837,54.46232,3.84
20220509T0800,13.870245,3.7064266,60.945396,15.13
20220509T0900,15.320246,4.1046314,52.125,30.99
20220509T1000,16.650246,4.8433046,41.987198,50.74
20220509T1100,18.120245,7.289445,57.094757,57.78
20220509T1200,19.840246,3.671294,348.69006,53.45
20220509T1300,20.800245,5.95906,25.016876,65.98
20220509T1400,21.560246,7.653705,48.81407,72.47
20220509T1500,22.310246,5.991594,57.26477,69.58
20220509T1600,23.020245,3.6,53.130096,66.03
20220509T1700,23.400246,3.096837,35.53766,64.42
20220509T1800,23.360245,4.198285,59.036232,48.83
20220509T1900,23.070246,2.5455842,8.130096,29.83
20220509T2000,21.150246,4.6800003,22.619858,12.78
20220509T2100,17.740246,6.638072,40.601288,2.42
20220509T2200,15.430245,6.379216,73.61045,0
20220509T2300,14.600245,2.5455842,81.869896,0
20220510T0000,13.990245,3.8939953,123.69006,0
20220510T0100,13.260245,2.8116899,129.80557,0
20220510T0200,12.370245,2.5959969,123.69006,0
20220510T0300,12.120245,3.096837,125.537674,0
20220510T0400,12.490245,4.198285,149.03624,0
20220510T0500,11.820246,5.154415,155.22485,0
20220510T0600,11.110246,5.3999996,143.1301,0
20220510T0700,11.840245,5.3999996,143.1301,4.02
20220510T0800,14.000245,5.495161,148.3925,15.91
20220510T0900,16.380245,5.0142193,158.9625,31.55
20220510T1000,18.590246,5.0528407,175.91438,50.05
20220510T1100,20.670246,5.154415,204.77515,68.74
20220510T1200,22.410246,5.8048253,187.12502,71.71
20220510T1300,23.740246,6.6185193,202.38013,72.87
20220510T1400,24.330246,5.904439,217.5686,64.4
20220510T1500,24.930244,7.386582,223.02507,55.88
20220510T1600,25.180244,8.217153,241.18921,53.48
20220510T1700,24.960245,7.9932976,262.23483,36.89
20220510T1800,24.570246,3.96,270,34.43
20220510T1900,24.130245,2.6208394,195.9454,14.25
20220510T2000,22.290245,4.3349743,184.76364,6.54
20220510T2100,20.410246,5.4477882,187.59465,2.09
20220510T2200,18.550245,4.379589,189.46233,0
20220510T2300,17.120245,3.6179552,185.71059,0
20220511T0000,15.890245,4.68,180,0
20220511T0100,14.720245,3.9763298,174.80557,0
20220511T0200,14.000245,4.379589,170.53767,0
20220511T0300,13.390245,4.802999,167.00539,0
20220511T0400,12.840245,4.896529,162.89728,0
20220511T0500,12.740245,5.2416787,164.0546,0
20220511T0600,12.480246,5.6920996,161.56505,0
20220511T0700,13.0602455,6.6185193,157.61987,4.27
20220511T0800,16.180246,7.42159,157.16635,15.8
20220511T0900,19.090246,6.9899354,168.11134,34.15
20220511T1000,21.530245,7.5942073,185.44034,53.69
20220511T1100,23.200245,10.144082,207.47443,71.64
20220511T1200,24.840246,12.4811535,213.23172,86.05
20220511T1300,26.000246,14.57889,212.90524,95.14
20220511T1400,26.890245,17.309975,225,96.63
20220511T1500,27.380245,18.278645,237.875,86.25
20220511T1600,27.760244,17.555307,241.8584,81.91
20220511T1700,27.940245,15.941944,244.59229,63.24
20220511T1800,27.760244,11.841756,250.46335,46.76
20220511T1900,27.290245,7.628263,250.70996,32.06
20220511T2000,25.810246,6.28713,256.7595,13.47
20220511T2100,24.550245,6.0347,197.35403,3.3
20220511T2200,19.970245,7.5942073,174.55966,0
20220511T2300,19.150246,6.8399997,180,0
20220512T0000,18.760244,8.225035,203.1986,0
20220512T0100,18.740246,9.726664,218.991,0
20220512T0200,18.650246,9.793059,216.02737,0
20220512T0300,17.760244,9.290511,215.53769,0
20220512T0400,17.290245,9.021574,208.61046,0
20220512T0500,16.720245,8.891344,201.37062,0
20220512T0600,16.120245,8.891343,211.75949,0
20220512T0700,16.790245,6.696387,216.25385,3.83
20220512T0800,18.740246,5.8603754,222.51045,13.78
20220512T0900,19.990246,5.8048253,240.25513,32.42
20220512T1000,20.900246,8.350138,262.5686,45.34
20220512T1100,21.980246,10.105681,265.91437,68.66
20220512T1200,23.090246,8.089993,249.14554,87.05
20220512T1300,24.340246,10.009036,232.30576,95.18
20220512T1400,24.950245,11.885453,234.86581,84.55
20220512T1500,25.440245,11.119281,240.9454,84.61
20220512T1600,25.070246,9.885262,259.50854,72.8
20220512T1700,24.230246,12.496719,281.63364,47.63
20220512T1800,22.150246,13.708391,283.67133,38.96
20220512T1900,21.100245,8.891344,291.37064,24.25
20220512T2000,20.330246,3.4152596,288.43497,11.25
20220512T2100,20.250246,4.379589,260.5377,1.67
20220512T2200,17.580246,5.1165614,219.28941,0
20220512T2300,17.480246,4.802999,167.00539,0
20220513T0000,17.990246,6.1305785,220.23636,0
20220513T0100,17.510244,3.7585104,196.69925,0
20220513T0200,17.140245,3.7585104,196.69925,0
20220513T0300,16.610245,4.510787,208.61046,0
20220513T0400,16.320246,4.829907,206.56505,0
20220513T0500,16.590246,4.802999,192.99461,0
20220513T0600,16.440247,3.671294,168.69006,0
20220513T0700,16.320246,2.2768397,161.56505,1.95
20220513T0800,16.410246,2.9024127,187.12502,7.85
20220513T0900,16.570246,1.484318,194.03624,7.02
20220513T1000,16.810246,4.73506,278.74615,16.06
20220513T1100,17.360245,6.6185193,292.38013,17.22
20220513T1200,18.930244,7.92,270,48.32
20220513T1300,19.480246,10.805998,299.98163,64.48
20220513T1400,20.400246,8.714677,308.29016,73.26
20220513T1500,20.770245,6.9247384,297.89728,84.49
20220513T1600,21.270245,7.172949,287.52557,58.89
20220513T1700,21.680244,7.5685663,295.3462,46.08
20220513T1800,21.650246,6.28713,293.6294,37.66
20220513T1900,21.330246,5.5887027,284.93143,26.86
20220513T2000,20.190245,4.510787,298.61047,14.09
20220513T2100,19.460245,4.6102495,321.3402,3.2
20220513T2200,17.840246,4.510787,331.38956,0
20220513T2300,16.540245,5.0142193,338.9625,0
20220514T0000,16.350246,5.634891,26.565033,0
20220514T0100,15.700245,6.6185193,22.380127,0
20220514T0200,14.590245,5.991594,32.735214,0
20220514T0300,13.880245,5.3999996,36.86989,0
20220514T0400,13.080245,4.8965297,53.97262,0
20220514T0500,12.410245,4.1046314,52.125,0
20220514T0600,12.320246,4.8433046,48.01277,0
20220514T0700,12.390245,3.6,53.130096,4.27
20220514T0800,14.770246,3.8268526,48.81407,12.23
20220514T0900,16.600245,4.198285,30.963745,33.36
20220514T1000,18.460245,5.1919937,33.690063,54.54
20220514T1100,19.990246,4.6938257,32.47119,69.5
20220514T1200,21.410246,4.3498964,24.443954,81.58
20220514T1300,22.270245,3.0758414,20.556046,90.24
20220514T1400,23.060246,2.968636,14.03624,86.99
20220514T1500,23.740246,4.32,360,86.37
20220514T1600,24.240246,5.8048253,7.125,83.76
20220514T1700,24.360245,6.87779,6.0090027,70.31
20220514T1800,23.920246,7.5942073,354.5597,48.59
20220514T1900,23.090246,7.5942073,354.5597,29.84
20220514T2000,21.160246,7.172949,17.525558,15.46
20220514T2100,17.000246,8.049845,26.565033,3.8
20220514T2200,15.130245,8.557102,22.249008,0
20220514T2300,13.850245,9.255571,13.495728,0
20220515T0000,12.320246,8.0899935,32.275635,0
20220515T0100,11.730246,7.145796,49.085617,0
20220515T0200,11.430245,3.5455887,66.037506,0
20220515T0300,10.680245,4.3349743,85.23635,0
20220515T0400,10.280245,3.319036,102.52881,0
20220515T0500,9.850245,2.5959969,123.69006,0
20220515T0600,10.030245,4.379589,80.537674,0
20220515T0700,11.500245,4.2136917,109.9831,5.06
20220515T0800,14.450245,2.6208394,105.9454,17.47
20220515T0900,17.370245,4.3349743,85.23635,34.74
20220515T1000,19.690245,5.4119864,86.18592,54.19
20220515T1100,21.530245,5.04,89.99999,72.25
20220515T1200,23.250246,5.3999996,36.86989,86.88
20220515T1300,24.580246,4.829907,63.43495,95.67
20220515T1400,25.750246,4.510787,61.38954,94.16
20220515T1500,26.590246,4.3498964,65.55604,86.46
20220515T1600,27.300245,2.5959969,56.30993,70.85
20220515T1700,27.680244,2.0991426,30.963745,60.84
20220515T1800,27.390245,1.609969,333.43497,42.92
20220515T1900,26.250246,4.6102495,231.3402,25.23
20220515T2000,24.400246,5.3999996,180,12.93
20220515T2100,23.810246,5.4477882,172.40535,3.12
20220515T2200,19.790245,5.0528407,175.91438,0
20220515T2300,18.980246,4.3349743,175.23636,0
20220516T0000,18.180244,6.28713,166.75948,0
20220516T0100,17.470245,6.4096174,218.15723,0
20220516T0200,16.520247,4.452954,165.96376,0
20220516T0300,15.720245,5.3517847,160.34618,0
20220516T0400,15.470245,5.5887027,165.06857,0
20220516T0500,15.550245,4.896529,162.89728,0
20220516T0600,16.160246,6.162207,173.29016,0.01
20220516T0700,16.490246,6.5693827,170.53767,5.14
20220516T0800,18.490246,7.208994,182.86241,17.58
20220516T0900,20.510244,7.42159,202.83365,24.25
20220516T1000,21.080246,10.514218,231.95296,46.88
20220516T1100,20.890245,10.495713,239.03624,63.32
20220516T1200,20.680244,11.525623,268.21008,45.62
20220516T1300,21.100245,6.5693827,279.46234,49.01
20220516T1400,21.680244,2.6208394,285.9454,40.9
20220516T1500,22.750246,1.0182338,315,28.91
20220516T1600,22.950245,3.6179552,275.7106,40.58
20220516T1700,23.810246,3.0758414,290.55603,44.64
20220516T1800,24.260244,5.692099,304.69516,43.19
20220516T1900,23.810246,5.4477882,352.40536,32.44
20220516T2000,22.720245,3.2599385,6.340164,13.4
20220516T2100,19.900246,1.8,126.869896,2.44
20220516T2200,16.930244,2.3051248,141.34018,0
20220516T2300,15.890245,1.484318,194.03624,0
20220517T0000,15.020246,4.5536795,71.56504,0
20220517T0100,14.480246,4.6800003,67.380135,0
20220517T0200,13.840245,3.9763298,95.19443,0
20220517T0300,13.200245,4.5536795,108.434944,0
20220517T0400,12.590245,4.73506,98.74616,0
20220517T0500,12.450245,4.1046314,105.25512,0
20220517T0600,12.340245,3.2399998,89.99999,0.02
20220517T0700,14.160245,4.73506,81.25384,5.18
20220517T0800,16.490246,5.0528407,94.08562,16.28
20220517T0900,18.930244,4.0249224,100.30484,31.33
20220517T1000,20.880245,5.0528407,85.91438,53.07
20220517T1100,22.530245,5.8048253,82.874985,73.11
20220517T1200,23.630245,6.696387,36.25383,86.08
20220517T1300,24.620245,6.489992,56.30993,83.06
20220517T1400,25.750246,5.315336,61.699234,100.18
20220517T1500,26.230246,5.1165614,39.2894,90.64
20220517T1600,26.700245,5.00128,30.256424,78.15
20220517T1700,26.840246,5.00128,30.256424,58.3
20220517T1800,26.770245,5.815978,21.801407,52.08
20220517T1900,25.820246,5.4119864,3.8140564,32.64
20220517T2000,24.360245,5.8048253,7.125,16.15
20220517T2100,20.900246,9.255571,13.495728,4.33
20220517T2200,19.180244,9.605998,12.994629,0
20220517T2300,18.030245,7.7879906,33.690063,0
20220518T0000,15.670245,5.95906,64.98311,0
20220518T0100,14.550245,5.154415,65.224846,0
20220518T0200,14.160245,5.2416787,74.054596,0
20220518T0300,13.660245,5.815978,68.19859,0
20220518T0400,13.210245,5.506941,78.69006,0
20220518T0500,13.840245,4.0249224,100.30484,0
20220518T0600,13.490245,4.510787,118.61046,0.03
20220518T0700,14.530245,4.6938257,122.47119,5.48
20220518T0800,17.190245,5.0142193,111.03751,16.17
20220518T0900,20.150246,4.802999,102.99461,33.65
20220518T1000,22.180244,4.6938252,94.398705,42.54
20220518T1100,23.990246,5.506941,101.30993,73.53
20220518T1200,25.600245,5.692099,34.69516,86.27
20220518T1300,26.720245,7.145796,49.085617,85.48
20220518T1400,27.670246,7.289445,57.094757,84.44
20220518T1500,28.320246,6.4096174,51.842773,90.11
20220518T1600,28.890245,6.8777895,47.121094,86.3
20220518T1700,29.050245,7.2,53.130096,71.5
20220518T1800,29.130245,5.991594,57.26477,53.18
20220518T1900,28.850245,4.6102495,51.34018,33.82
20220518T2000,26.830246,4.6102495,51.34018,16.49
20220518T2100,24.850245,7.5170207,73.30075,4.52
20220518T2200,21.950245,7.208994,92.862404,0
20220518T2300,20.490246,6.9899354,101.88866,0
20220519T0000,19.520245,7.9036193,120.06859,0
20220519T0100,18.510244,6.28713,103.24051,0
20220519T0200,17.660246,6.519877,96.34019,0
20220519T0300,16.770245,6.696387,126.25384,0
20220519T0400,16.680244,5.692099,145.30484,0
20220519T0500,15.390245,4.6800003,157.38013,0
20220519T0600,15.170245,4.5536795,161.56505,0.05
20220519T0700,16.170246,5.95906,154.98311,5.6
20220519T0800,18.710245,6.28713,156.37062,17.55
20220519T0900,21.750246,6.87779,173.991,28.94
20220519T1000,24.150246,8.707238,187.12502,44.35
20220519T1100,26.350245,11.923557,208.88658,69.82
20220519T1200,27.950245,11.212135,227.60257,83.01
20220519T1300,28.320246,11.304229,217.23483,83.74
20220519T1400,28.560246,10.948973,242.59244,82.68
20220519T1500,28.210245,9.422101,263.41806,76.38
20220519T1600,27.870245,2.3051248,218.65982,54.93
20220519T1700,27.550245,4.6800003,202.61987,50.01
20220519T1800,27.700245,5.95906,205.01689,42.6
20220519T1900,27.040245,3.319036,192.52881,28.66
20220519T2000,25.900246,2.0991426,120.96376,13.84
20220519T2100,23.580246,6.28713,103.24051,4.45
20220519T2200,21.910246,5.495161,121.6075,0
20220519T2300,20.770245,5.1919937,146.30994,0
20220520T0000,19.330246,9.178235,168.69006,0
20220520T0100,18.770245,10.805999,178.09085,0
20220520T0200,18.250246,15.03835,191.04094,0
20220520T0300,17.860245,12.620554,176.7295,0
20220520T0400,17.290245,7.289444,159.77515,0
20220520T0500,17.190245,5.6920996,161.56505,0
20220520T0600,16.980246,6.379216,163.61046,0.06
20220520T0700,17.850245,6.439876,153.43495,5.83
20220520T0800,20.550245,5.991594,147.26477,18.78
20220520T0900,23.020245,4.6938257,147.52881,28.1
20220520T1000,25.130245,4.3498964,155.55605,51.46
20220520T1100,26.680244,5.2416787,164.0546,65.08
20220520T1200,27.500246,4.829907,153.43495,73.26
20220520T1300,28.600245,10.661107,191.68936,90.7
20220520T1400,29.830246,12.413476,196.8584,96.02
20220520T1500,30.940245,14.113653,185.85602,93.52
20220520T1600,31.360245,14.986553,204.10223,86.34
20220520T1700,30.920246,11.988594,221.34778,71.49
20220520T1800,30.460245,14.48972,243.43495,54.19
20220520T1900,29.610245,16.263872,242.30054,32.25
20220520T2000,28.170246,13.570615,248.1986,13.14
20220520T2100,26.100245,10.931203,252.75854,4.49
20220520T2200,24.240246,10.182337,278.1301,0
20220520T2300,23.650246,12.641076,289.98312,0
20220521T0000,22.540245,6.696387,323.74615,0
20220521T0100,21.000246,3.319036,257.4712,0
20220521T0200,19.880245,4.379589,260.5377,0
20220521T0300,18.540245,7.628263,289.29004,0
20220521T0400,18.370245,4.3498964,245.55606,0
20220521T0500,17.870245,4.198285,300.96378,0
20220521T0600,17.110245,5.1165614,309.2894,0.04
20220521T0700,17.050245,7.10031,329.53445,2.48
20220521T0800,17.770245,3.563818,315,9.16
20220521T0900,18.580246,2.5455842,278.1301,30.05
20220521T1000,19.560246,2.2768397,251.56506,42.52
20220521T1100,20.880245,1.2979984,303.69006,56.18
20220521T1200,21.490246,3.6,360,65.43
20220521T1300,22.340246,5.315336,331.69925,68.61
20220521T1400,22.890245,6.989936,325.4915,80.1
20220521T1500,23.670246,7.289445,327.0948,80.63
20220521T1600,24.320246,7.0911775,336.0375,73.27
20220521T1700,24.470245,6.193674,324.46234,71.71
20220521T1800,24.360245,3.8268526,318.8141,52.98
20220521T1900,24.160246,2.3051248,51.34018,33.96
20220521T2000,23.350245,4.8433046,41.987198,16.94
20220521T2100,21.050245,6.9247384,27.897263,4.96
20220521T2200,18.310246,7.172949,17.525558,0.01
20220521T2300,17.540245,9.83268,23.749481,0
20220522T0000,14.440246,6.6185193,22.380127,0
20220522T0100,13.780245,6.379216,16.389526,0
20220522T0200,12.840245,6.439876,26.565033,0
20220522T0300,12.270246,5.937272,14.03624,0
20220522T0400,11.970245,7.8625183,15.945404,0
20220522T0500,11.910245,5.495161,58.392494,0
20220522T0600,11.970245,4.510787,61.38954,0.09
20220522T0700,13.770246,5.2416787,74.054596,6.08
20220522T0800,15.500245,5.815978,68.19859,18.89
20220522T0900,16.990246,5.1919937,56.30993,25.26
20220522T1000,18.320246,4.3498964,65.55604,40.61
20220522T1100,19.520245,6.6087217,119.35774,47.06
20220522T1200,21.350245,8.534353,62.354027,61.18
20220522T1300,22.900246,8.647496,87.61405,80.82
20220522T1400,23.850245,6.2145634,100.00798,82.96
20220522T1500,24.030245,8.557102,104.620865,68.32
20220522T1600,24.090246,2.5959969,33.690063,62.18
20220522T1700,24.510244,9.3669195,2.202591,49.67
20220522T1800,24.190245,13.281023,57.171448,42.44
20220522T1900,23.530245,7.5599995,89.99999,30.48
20220522T2000,22.480246,6.725354,105.5241,15.4
20220522T2100,20.130245,5.3517847,109.653824,3.59
20220522T2200,18.580246,4.510787,61.38954,0.02
20220522T2300,17.930244,6.696387,53.746155,0
20220523T0000,16.330246,3.671294,78.69006,0
20220523T0100,15.840245,1.484318,75.96376,0
20220523T0200,15.390245,5.8048253,97.125015,0
20220523T0300,15.260245,4.452954,165.96376,0
20220523T0400,16.310246,2.9024127,150.25511,0
20220523T0500,17.200245,4.198285,149.03624,0
20220523T0600,17.310246,6.9153743,141.34018,0.04
20220523T0700,17.430244,8.404285,136.7357,3.03
20220523T0800,18.370245,8.217153,151.18921,15.39
20220523T0900,19.980246,6.297428,149.03624,23.87
20220523T1000,21.130245,4.829907,153.43495,44.68
20220523T1100,21.800245,3.9763298,185.19443,38.16
20220523T1200,20.550245,7.9526596,264.80557,49.31
20220523T1300,20.520245,1.5273507,44.999985,26.35
20220523T1400,23.150246,6.9899354,191.88866,51.56
20220523T1500,24.890245,12.7279215,241.26021,65.42
20220523T1600,23.560246,10.990322,238.3925,65.09
20220523T1700,21.960245,9.931042,226.46881,63.66
20220523T1800,21.430244,7.2,216.8699,24.13
20220523T1900,21.010244,6.489992,199.44003,11.1
20220523T2000,20.100245,7.5942082,211.42957,9.66
20220523T2100,19.300245,9.422101,223.45184,4.03
20220523T2200,18.780245,9.511088,240.52411,0.01
20220523T2300,18.230246,9.585739,235.71313,0
20220524T0000,17.360245,11.966953,248.83875,0
20220524T0100,16.960245,7.386582,223.02507,0
20220524T0200,16.350246,8.0899935,212.27565,0
20220524T0300,15.900246,8.707237,209.74489,0
20220524T0400,15.610246,9.673221,225,0
20220524T0500,15.420245,10.787993,244.29004,0
20220524T0600,15.340245,10.703569,250.34618,0.08
20220524T0700,14.840245,11.923557,241.11342,3.35
20220524T0800,14.490245,13.849477,242.10274,11.06
20220524T0900,13.860246,18.899143,252.25534,26.16
20220524T1000,14.170245,19.211996,257.00537,39.42
20220524T1100,15.630245,18.175545,262.0304,59.92
20220524T1200,17.090246,13.698934,273.0128,72.12
20220524T1300,17.980246,11.183201,266.30862,81.97
20220524T1400,18.510244,12.57426,256.7595,82.65
20220524T1500,18.590246,12.0694,252.64598,74.07
20220524T1600,18.680244,11.165805,249.22775,46.63
20220524T1700,18.740246,10.365251,249.67686,37.42
20220524T1800,18.440245,10.483357,254.0546,34.63
20220524T1900,18.000246,8.669949,265.23636,24.67
20220524T2000,17.450245,7.2359104,275.7106,13.94
20220524T2100,16.090246,5.6920996,288.43497,4.14
20220524T2200,14.420245,5.6002855,315,0.02
20220524T2300,13.880245,4.379589,350.5377,0
20220525T0000,13.120245,3.2599385,353.65985,0
20220525T0100,12.650246,4.3349743,274.76364,0
20220525T0200,13.250245,2.2768397,288.43497,0
20220525T0300,13.000245,3.0547013,225,0
20220525T0400,12.820246,4.3349743,221.63354,0
20220525T0500,12.490245,4.39436,235.00798,0
20220525T0600,12.330245,5.04,270,0.12
20220525T0700,12.200245,4.452954,284.03625,4.59
20220525T0800,14.440246,1.484318,284.03625,18.09
